employee_id,team,manager_id,survey_date,tenure_months,q1_expectations,q2_tools,q3_best_work,q4_recognition,q5_care_about_me,q6_dev_support,q7_my_opinions_count,q8_mission_importance,q9_team_quality,q10_best_friend,q11_progress_feedback,q12_learning_growth,engagement_score_avg,nps_style_score
E1139,Engineering,M8,2024-01-01,71,4.31803200320656,3.286810271437744,4.252011525666758,3.840294055498236,4.19771483483892,3.492930384414481,3.5904557800223804,4.821689414256692,3.2639167091618875,3.315571919270566,3.963893119949095,3.459676737369832,3.82,90
E1139,Engineering,M8,2024-04-01,74,3.380479957416041,4.073553179845806,2.946453900167407,3.2944264355604536,5.0,4.321632541278307,3.4774056534110622,4.292750554786338,4.39713133389064,4.696090094063167,3.9109907793802887,4.683548391941023,4.04,30
E1139,Engineering,M8,2024-07-01,77,2.5730874325824793,3.260584308666973,4.114709981215519,4.230743472965454,3.3617523986319506,4.181593993884212,3.563311825918918,3.806128634040984,4.717341660465507,4.63625624782202,3.302057770845716,3.2599239765859274,3.75,-50
E1139,Engineering,M8,2024-10-01,80,3.7121786231126785,3.9812775891789522,3.5394710579976816,4.728449709959768,4.243172889195988,4.2842595769121,3.1134228197385196,4.817103502168646,2.0258818244315164,4.583838816294558,4.65401821636954,3.697319168905427,3.95,50
E1140,Product,M3,2023-01-01,16,4.891037152073197,3.9558317129319573,4.04370219232921,4.237670151182951,5.0,4.941103735658103,4.490791840499043,3.3610368593791637,4.100512877835644,3.430813134307529,4.575477593097969,4.0983268830143995,4.26,-100
E1140,Product,M3,2023-04-01,19,3.2128348242702733,4.056787208392952,3.405407771198586,4.1058513549362825,3.3986458785443205,4.019241343352569,4.525328903354566,3.9628636056524256,3.726378212979328,4.142293354740223,4.488027834554997,3.224971711082768,3.86,50
E1140,Product,M3,2023-07-01,22,4.182459308293642,4.922278573312179,4.4015598742937,4.0404279026670595,4.447816254689227,4.316747519271877,4.52752077641187,2.583247872311939,2.9125807064357145,4.703380404638266,2.946304576686992,4.281077045003443,4.02,-100
E1140,Product,M3,2023-10-01,25,3.753565240777396,3.3026675280828024,4.244754830003232,4.140723452601599,5.0,3.5626321568248773,5.0,4.24669604006902,3.5372846829201015,4.559472520262071,4.3960169531177655,4.025090306400634,4.15,70
E1140,Product,M3,2024-01-01,28,4.1864067495084365,3.582109078268128,3.4219490123218455,4.531609521675808,3.8432424029807084,3.943941901225635,4.195875117160994,4.185701841348665,2.999471470318155,4.900376460518401,4.084827506330475,3.8581427160244957,3.98,-50
E1140,Product,M3,2024-04-01,31,4.3015922036188226,4.165579535530404,4.536943882642792,4.376588570505659,4.502492360297387,4.945695734009261,4.61853718427968,3.887659645770006,3.213969190746217,5.0,3.833593638657021,3.668824810647634,4.25,30
E1140,Product,M3,2024-07-01,34,2.784291227564893,4.236931173718478,4.104220622767639,2.9394195446253635,4.317291829493223,3.651265655508993,5.0,3.6014471655363924,3.695364667461545,3.3876566430219426,4.8945135647293805,3.739056943874673,3.86,100
E1140,Product,M3,2024-10-01,37,3.4925600923641524,4.49486850694438,3.0337529452107703,4.437577382374263,5.0,4.396625482984562,4.446528821381947,4.609042151835238,5.0,4.846925772013373,4.307768805591117,4.632723980445201,4.39,50
E1141,Sales,M1,2023-01-01,55,3.3798455521744226,4.543405513523125,3.2961108201713767,3.7430843069578614,1.842206477399734,4.281000761557223,3.549289592224153,4.777801650643124,4.273134827423782,4.7868671262911375,3.2414824187292237,4.726870226011743,3.87,100
E1141,Sales,M1,2023-04-01,58,5.0,4.534910809952326,4.553244306084602,4.1187183734764545,3.632731853604245,4.532834660891056,2.945741962718552,3.7075714125554287,2.7602602383639727,3.507440535879442,4.449431564325493,4.353775363354324,4.01,50
E1141,Sales,M1,2023-07-01,61,4.035639586874831,4.119280695843408,2.6798947674950533,3.7392064036003596,3.523053875495353,3.5386582166398215,4.419705039469627,3.397644871446283,3.5767234049108123,2.5390515280033386,3.7941137737366812,3.2385137166004663,3.55,50
E1141,Sales,M1,2023-10-01,64,4.055442050082751,3.334224367280275,4.0731795718844515,3.8987199674803596,5.0,4.348052586317236,2.712253489206388,3.1145778091281042,4.038645606294633,3.349106436125145,1.9221420988349034,4.9446824196836205,3.73,20
E1141,Sales,M1,2024-01-01,67,4.504156811833785,4.36468381144424,3.5748738681703593,4.299373739706951,3.506947773045383,4.143400110152384,3.355591741914466,5.0,2.9008343421427085,4.862598680657582,4.027241079612131,3.6573731032606065,4.02,-50
E1141,Sales,M1,2024-04-01,70,4.116902045187016,4.513343605024726,4.956722715686078,4.2192001161934725,3.376512740316406,4.038941086636052,5.0,4.943374659858836,4.636134434687051,4.5569809140856705,4.489615063424579,4.811128384156909,4.47,50
E1141,Sales,M1,2024-07-01,73,3.6803598499946664,3.051439753957496,4.048302450515943,3.427692889255616,3.261485471235971,3.495804996388448,5.0,4.0952872438530905,4.253335485452691,3.1443460350970223,2.709372928845159,3.426663149816836,3.63,-100
E1141,Sales,M1,2024-10-01,76,5.0,4.233992826253565,4.419016564011074,4.516996227441443,3.5860554341412056,4.971575908781357,3.5570346805444726,4.984362651483787,4.309611509294738,2.747668392027575,3.4763933593796255,2.7505430269895266,4.05,30
E1142,Marketing,M18,2023-01-01,8,4.814297492955946,3.9826852054383193,2.440160292035154,4.263022817203761,3.623985016328176,2.961335901476674,5.0,4.075100106267605,3.794598018380681,3.720402653309788,2.9407043715895593,3.0868157702911234,3.73,0
E1142,Marketing,M18,2023-04-01,11,4.899441749412558,3.6682819911499966,4.015447390655805,2.5689686666592477,3.077335574943146,4.426868763912327,4.264398232079683,5.0,4.940069432141859,3.838502319260624,4.33106749529929,3.7783775899678482,4.07,100
E1142,Marketing,M18,2023-07-01,14,5.0,4.80431028723668,4.118779563600426,4.140276349413446,5.0,4.405704492979693,5.0,2.4644464516187887,4.322859783049159,3.6391955947230303,5.0,5.0,4.41,70
E1142,Marketing,M18,2023-10-01,17,4.022985066370914,5.0,5.0,4.052084670348303,5.0,3.9780611931311944,3.849835334764864,4.606110812009041,3.7523464882003803,4.059737843056426,4.986604096835637,4.013453196552089,4.36,30
E1142,Marketing,M18,2024-01-01,20,2.813487544917285,4.2571235714944375,3.5125944946633236,4.605689810106182,4.487332801078372,5.0,4.635272610554888,4.763170998560645,3.5316322679036007,4.562790547123352,5.0,3.517945063954263,4.22,-50
E1142,Marketing,M18,2024-04-01,23,5.0,3.6154549361590687,3.4036201284650183,4.207340310348386,4.501137291290167,4.638225086780586,3.326766305458759,4.304178068078003,3.5201117999615463,2.9577544207505966,3.3498845791270506,3.4743697438309273,3.86,50
E1142,Marketing,M18,2024-07-01,26,4.365116612246755,4.806549564148068,2.9687553590873135,4.246372751945639,3.1763112699603653,4.4403597863098,3.5640885932973765,3.2640696873837047,4.559765160743302,3.5891541761884334,3.7788252340531114,2.4460076387105367,3.77,-50
E1142,Marketing,M18,2024-10-01,29,4.662585952996432,4.574635964818375,4.00382049099692,2.9306933410509686,4.846558424834334,3.5336156295474463,3.6826525849295884,5.0,3.507454489123539,4.51954697369855,4.393464583457832,4.2731205350160595,4.16,10
E1143,Product,M19,2023-01-01,13,4.197400379788157,4.263471993322439,4.1903584136583785,3.9636571488567576,5.0,3.081137607440505,4.7150206728107635,4.575639609081286,4.488879384930581,4.78188559934809,3.935180423312125,2.691718146921186,4.16,50
E1143,Product,M19,2023-04-01,16,3.94939513819986,3.306164047662812,3.487698553099355,3.1303062283173118,3.665858599089316,3.5823634142115854,2.3357011190510284,4.490155337897602,5.0,4.424366035447402,3.8579532304260407,3.961677523026649,3.77,100
E1143,Product,M19,2023-07-01,19,3.705309892390777,4.06302910870687,3.9740943341487363,3.411266098721194,5.0,2.9589920350031607,4.502832080235972,3.929161660877728,5.0,4.238605219473755,3.7480661239717263,3.826604961095852,4.03,50
E1143,Product,M19,2023-10-01,22,4.0279346861638325,3.2000465135025196,3.4631913324174617,2.7505392215657,3.3539161711381342,4.065734537162315,4.210122534499165,2.6144692135025185,3.90395180786906,4.394386965575492,3.8859614646366354,3.5563479479555395,3.62,90
E1143,Product,M19,2024-01-01,25,3.7114871984662505,3.6214656515159445,3.55428860862436,4.121676467671394,5.0,3.479410058166372,3.777300157137001,3.963811442437338,3.5188518959491946,4.768765062466398,2.3403802386854933,3.628258580734927,3.79,-50
E1143,Product,M19,2024-04-01,28,4.572819615423973,3.7941339841279564,3.425412728804796,4.308529728107135,4.634440264778006,4.147444811650541,3.439145748130982,4.31934232340622,3.7185654898076472,4.521630817325679,5.0,2.176096271018027,4.0,50
E1143,Product,M19,2024-07-01,31,4.077747231236943,2.784986244136661,5.0,3.6723128263426665,4.522461269277761,3.975278198283573,3.437840793496658,3.3545628669758014,5.0,4.669156642124817,5.0,4.038817334610389,4.13,20
E1143,Product,M19,2024-10-01,34,4.2015437348722005,3.8129659040412984,3.7990424578194935,3.270679147265842,4.058807133647046,3.4475273835796623,4.309336245514942,4.119007153286147,4.201377430573006,5.0,3.9735974351640864,4.5297089019974,4.06,30
E1144,Product,M1,2023-01-01,40,5.0,4.914631948506534,4.807218788918391,3.78531824913565,4.160750138897458,3.0772065955790406,4.34924008067509,4.192122124329689,4.016369587609327,4.7190363517700025,3.1545576243029227,5.0,4.26,10
E1144,Product,M1,2023-04-01,43,4.631235281558198,3.950556214243618,3.8958892885278247,4.336427850674016,5.0,4.071125403083007,4.100821631385458,4.01268293433811,5.0,3.7417818279440835,3.97934468096665,5.0,4.31,30
E1144,Product,M1,2023-07-01,46,4.102907583529005,4.795941202031866,3.362103960167929,3.85629523486004,5.0,3.526562198965518,3.8940906721612047,4.179679661624035,3.3075918374049094,3.710332916964672,4.078845677277949,4.032677213913373,3.99,0
E1144,Product,M1,2023-10-01,49,4.896246414585995,5.0,3.400740589599362,4.0778879634172425,4.471973815897336,5.0,4.502943208121991,4.203639381114632,4.466579772387841,4.471638184035382,3.350599995400942,4.134959154754388,4.33,-50
E1144,Product,M1,2024-01-01,52,5.0,3.854850261914197,4.090612649783211,3.8302384853317846,2.3802983530751876,4.0144131240642755,4.211254351457011,3.6412546263833687,3.1917541357806902,3.3835754781528458,4.534931331294895,5.0,3.93,90
E1144,Product,M1,2024-04-01,55,4.967703338633803,3.0589577966186137,4.598239117385492,3.535786336933497,3.592413056243856,3.676617081420101,4.494246864898801,4.6714773635143265,3.9313782501041485,3.9432504812943825,4.324984620265055,4.397596177666969,4.1,-50
E1144,Product,M1,2024-07-01,58,4.82335799473097,3.100939617143561,4.014019137862821,3.2523829368761756,3.964340404655618,3.8416772986234675,3.9672753822681086,3.440179978322628,2.9588971447548,2.533893731299568,3.9081738920146116,3.6982992259169425,3.63,90
E1144,Product,M1,2024-10-01,61,3.526843634637321,4.925783923982163,3.3983932692432823,4.991783857497162,5.0,2.6343696732474333,4.064667021299279,3.7202124564148065,1.9617372386979142,2.98875112285211,4.542455274975932,5.0,3.9,90
E1145,Engineering,M23,2023-01-01,38,4.631874699889474,4.226542730759085,3.9850673328582387,5.0,5.0,3.5892101243330696,2.600009407782796,2.531268775710159,4.925316694511862,3.9670590214579295,4.128269337321103,2.7465443049303007,3.94,10
E1145,Engineering,M23,2023-04-01,41,3.4727677610480736,3.7931634302694524,4.145486868354849,3.7209855727603687,3.27387166118906,3.4508031051782337,4.845826300163063,4.17134923372245,4.4285097648688865,3.370788332385869,1.932323560219563,3.6338269851808525,3.69,30
E1145,Engineering,M23,2023-07-01,44,3.3934006119021527,4.244308588039655,5.0,4.486616212332779,5.0,4.398138786737614,3.5590796336990995,4.243541254684619,5.0,5.0,3.597263842369845,4.177228586989509,4.34,30
E1145,Engineering,M23,2023-10-01,47,2.9995131842301985,4.577268037284001,5.0,4.027859617881211,3.5328311619479105,4.2520916658942935,4.292221321954216,4.0568006822947345,4.125100587035167,3.8783296046714404,4.697168449758484,4.515359211615589,4.16,0
E1145,Engineering,M23,2024-01-01,50,3.3118277969990957,3.292586577788984,3.8219379080814067,4.515785986873626,4.103640189723571,3.5497947129141414,4.183063017708081,3.76843263633441,4.616340522156892,4.233140904546933,3.7793052687834994,4.162063140432523,3.94,10
E1145,Engineering,M23,2024-04-01,53,4.920533641666941,3.601258946417536,4.281859887153012,3.950677761673803,4.29888857870347,3.5418045408829886,4.077234803211563,4.77547629769176,3.344095113127725,3.0694164276724427,3.095981104859125,3.180536228859868,3.84,-50
E1145,Engineering,M23,2024-07-01,56,4.416726301524865,3.015898219894174,3.7914732586795283,4.432802512317496,4.291661342384016,3.7301087140262603,4.133646612228574,4.075001730816298,3.8430313311162694,3.8524156969417938,5.0,4.566517632751911,4.1,0
E1145,Engineering,M23,2024-10-01,59,5.0,3.6521258069556493,3.940523382178297,3.067511964306347,3.4333032385372997,5.0,3.6345759971107707,5.0,3.129646417524077,3.2625716761487062,3.7611381452836055,3.9553750548245756,3.9,20
E1146,HR,M2,2023-01-01,55,4.646161104715091,4.315539292030386,3.7085793198591808,3.9066789354373257,3.77665595615071,3.359742385271989,3.378425944378865,4.719518724003387,2.720284550451002,5.0,3.7599040420784378,3.459243975525488,3.9,10
E1146,HR,M2,2023-04-01,58,4.517831503488089,5.0,4.78234270912277,4.351296434551924,4.760804442805285,2.7984516959992938,3.6347186209582962,3.3621809579826087,4.857247111850622,3.7315653867532794,4.591784589747439,4.375099859742047,4.23,0
E1146,HR,M2,2023-07-01,61,3.396385144685423,3.589129253016601,4.905672383570308,3.4571621459209108,4.087407327136836,3.4522210995714886,3.7802334691588975,3.9676866392210197,3.451993442791756,3.327687132211283,4.20039133574421,3.4086838138461766,3.75,100
E1146,HR,M2,2023-10-01,64,3.4325397110109295,3.3426627994086204,3.945464367568077,4.660591144079889,5.0,3.491857339804355,5.0,3.296706597505243,4.758483966329509,3.4948124821891904,3.390353711090993,3.478670690250928,3.94,0
E1146,HR,M2,2024-01-01,67,3.963286610245617,4.405980519723527,4.468907626533375,3.3392104892564785,3.307238498742112,3.358352914645517,3.9220519183301423,3.8528910770663876,3.3348771765511436,4.188722585844271,5.0,3.6466991767153942,3.9,-50
E1146,HR,M2,2024-04-01,70,3.6965417251575268,4.391763099227058,3.6088285957842436,4.468275137202728,3.4970201052546717,5.0,4.241342480814606,3.565983935646302,3.5879158103715083,3.6403401731043754,4.9609247663742115,3.111874294679102,3.98,0
E1146,HR,M2,2024-07-01,73,3.532440830678347,3.6068376101522017,3.9890184232701436,3.8102232151472437,2.956140518026676,3.7201241214831726,3.930314521770522,3.560331515444152,4.480742842333365,4.643585900127553,3.945129310189425,4.161379110795511,3.86,70
E1146,HR,M2,2024-10-01,76,2.4872608018555105,3.7052280594867177,4.703375184230539,3.7035943917745056,3.4839168265256273,5.0,5.0,4.32730243873751,4.797237428036033,2.4418452074293455,3.4487139915599054,3.671029488778794,3.9,70
E1147,Product,M3,2023-01-01,46,3.8348139307931377,3.6570391853182262,2.2149815959385575,4.270217233095992,4.380557889796425,5.0,3.4481835146575257,3.3908857895540683,2.124010859824872,3.7945032143863795,4.63077824674352,3.5717624964650962,3.69,100
E1147,Product,M3,2023-04-01,49,5.0,3.8203836149473336,4.1028945990019885,3.0458278435928845,4.201054241622695,2.614476143603113,4.485588568509201,4.507099723364789,4.951503997035557,3.286021896862618,4.112393482808193,4.394671591570553,4.04,100
E1147,Product,M3,2023-07-01,52,4.309597146831217,3.394290507405604,2.325612677310702,4.242872207819137,3.8932502251830563,3.603330584926992,4.534761754600826,3.968556323291897,3.0765634630625405,2.647983397632645,3.209725714406784,5.0,3.68,70
E1147,Product,M3,2023-10-01,55,4.505943741752941,4.132028639382508,3.8728373509699368,3.826824942036795,4.8170371883513665,3.656582980667598,4.4038442874790045,3.756100434795884,5.0,4.519601955304813,4.871889770278538,3.5909131577182327,4.25,100
E1147,Product,M3,2024-01-01,58,4.740695278797196,3.7811958022237167,4.077024376752995,5.0,3.2700574602705066,4.14227341191378,4.306603680963109,4.364003066560567,3.6844508548345742,5.0,3.093547680261818,5.0,4.2,100
E1147,Product,M3,2024-04-01,61,4.850545923914147,5.0,2.888241030904526,3.391817958477203,5.0,2.6860725917587835,2.8754787692717105,3.658184549301956,4.134395652035587,5.0,3.8703138595487494,3.5742325963548227,3.91,30
E1147,Product,M3,2024-07-01,64,4.217972956387499,4.328717538306081,4.30886787551919,3.8754096544340584,2.631439720257295,3.3576688076255676,4.994189759687224,4.13094825658362,3.7742345166250604,4.782717983861782,3.2089183573417364,3.8422563064008948,3.95,30
E1147,Product,M3,2024-10-01,67,4.096430883621826,3.6910357476937596,4.070533976031119,3.8686142480047643,3.0204598665498876,4.127034517315339,3.070153745940993,4.115930587567705,4.961895076905076,3.803283761906762,3.17996180902031,3.911108530756514,3.83,0
E1148,Engineering,M28,2023-01-01,11,3.417620224345028,4.416156301842029,3.8964078767340027,5.0,4.8140927169741365,3.8928436468630183,4.500926347581164,3.724734513586008,4.023769819615618,3.7469960625547816,4.536519171894796,5.0,4.25,70
E1148,Engineering,M28,2023-04-01,14,4.5590537450338005,4.645355620899749,4.64612340606501,4.385879145634297,3.2024996885528125,5.0,5.0,3.836284277680642,3.7405114593486726,4.428688157040763,4.385568984628454,3.858637751872887,4.31,-50
E1148,Engineering,M28,2023-07-01,17,3.124982041088677,4.213990833524844,4.386005576722882,4.508074803627158,4.244504940647945,3.8102193961466635,4.695801427654395,4.046093948296143,3.6745538899446957,3.8735426325679954,2.7778216772675126,3.872430723075023,3.94,70
E1148,Engineering,M28,2023-10-01,20,4.481905563912268,4.237848115497461,5.0,3.815917560189007,4.341119214137321,4.554918123414041,5.0,4.101335843782349,3.2690689747951835,4.593550127348697,5.0,3.774215902841365,4.35,70
E1148,Engineering,M28,2024-01-01,23,4.588757077024491,4.860109638660244,4.7119458807791075,4.087890965731504,3.511068369250798,3.94310431639049,4.321020317714342,4.63575576686421,4.233761533599328,3.734064423421596,4.388765759304838,4.602059547419974,4.3,20
E1148,Engineering,M28,2024-04-01,26,4.2657270394901365,3.4146690198231724,3.873015775697967,4.663474543488727,3.0318875338788684,2.5347753843261884,5.0,4.357990678515316,4.4247110017640745,3.246228118461061,4.516269644426576,4.192674081297855,3.96,20
E1148,Engineering,M28,2024-07-01,29,2.8909706955061223,4.9969983899917,4.11107832653311,3.722741223744512,3.7354071778103477,2.5893446661973365,4.415335619741954,4.1833000450720075,3.8641439073668336,4.89493964521617,3.031298686702908,3.5822592665426694,3.83,100
E1148,Engineering,M28,2024-10-01,32,3.40499422166773,3.804843514159913,4.047229017680056,4.301009466667948,3.757118582826418,3.3858509853915746,5.0,5.0,4.100300670317417,3.470253743085393,5.0,2.9872700255700746,4.02,-100
E1149,Sales,M3,2023-01-01,38,3.765658672706621,3.512718064057589,3.188325114684658,3.803983036954761,3.3950795445782247,4.008858124904058,4.019024017370724,3.5650677935346144,3.7406406503842913,3.8384057224674026,4.566892242783599,3.89609941925507,3.78,30
E1149,Sales,M3,2023-04-01,41,4.577291218550268,4.4100690884882585,4.40007148783052,4.971492179242182,3.216426384177863,3.6687718255850204,5.0,3.8198784495875127,2.0294134170659053,3.8579221597964803,4.094457671114275,2.1680208177981526,3.85,90
E1149,Sales,M3,2023-07-01,44,4.933754947921564,3.5004012752940787,4.229994180631261,3.8418129182591563,3.098154006557171,3.2506443057552064,3.3454420145007173,4.759970336428546,3.8967232683298936,3.6346941384137774,3.3457737611868383,4.837305155068289,3.89,-50
E1149,Sales,M3,2023-10-01,47,5.0,4.829320729094676,4.344706137407917,4.2028810293094985,3.148843527416869,3.8279266113022596,3.5212978576574945,2.722141523710703,4.739930393415756,3.5129190375254074,4.837159335204715,4.617222480532009,4.11,20
E1149,Sales,M3,2024-01-01,50,4.389702583643393,4.429018850234229,3.5692802825484047,5.0,4.030187801667134,4.211352179583093,3.5456465665033527,3.348184317456128,4.334107206166596,4.1522594471571495,3.447453343868196,2.9931012968572173,3.95,70
E1149,Sales,M3,2024-04-01,53,3.111053838870717,4.837293601963775,3.57072232974495,3.7627640180269166,5.0,3.2144946069595095,3.4911036219980605,3.461863220007515,5.0,5.0,4.526094257781519,4.548369306907968,4.13,70
E1149,Sales,M3,2024-07-01,56,3.5937514980030882,5.0,4.1873873780510635,4.597177185114818,3.926132542860332,3.8123771888706726,5.0,4.377806575816815,5.0,4.178729720221531,3.4061434245038367,3.5916599469850583,4.22,-100
E1149,Sales,M3,2024-10-01,59,4.072075669725227,3.561449848769671,3.2247770139606167,4.840991922250917,3.6185909504235414,4.0967349234539245,4.207293512919923,3.588292812275602,5.0,3.218000767156771,4.18313768450654,4.1722823944636085,3.98,-100
E1150,Marketing,M8,2023-01-01,30,3.9620217779950964,3.092161170709612,4.609572286304425,4.520457469234218,3.527102029986149,4.495241045043754,4.262435380410543,3.1035714982472244,3.40224975980005,4.796797011422705,4.216591329599435,3.604987937932562,3.97,30
E1150,Marketing,M8,2023-04-01,33,3.3990668761791505,3.6392243413192054,3.688864329085607,3.407825877159524,2.7807651213316884,4.798009300480549,4.67944357082801,3.1087211837351987,4.095417906894568,3.3684332580996634,3.8169029437414252,3.7586633940884404,3.71,20
E1150,Marketing,M8,2023-07-01,36,3.700516048997489,5.0,3.691772020726667,3.4342153224531526,3.4661929993520664,4.730643869481229,2.8435283678149457,3.466163958495136,5.0,4.1707903315983526,4.13434540352528,5.0,4.05,-50
E1150,Marketing,M8,2023-10-01,39,4.172443567063949,3.5042696870482923,3.8025460601865557,3.205197383678602,4.879155928010988,4.402193202275701,4.787089904979622,4.84908874998456,3.7100524533507273,3.3386730035937773,3.963800822084368,3.389067250448023,4.0,-50
E1150,Marketing,M8,2024-01-01,42,4.115469812786317,4.792467816584282,3.882302247765583,4.104996562935417,3.9343080686436434,4.561909300706389,3.532552323998197,2.4624876168498306,4.329608201562767,4.691484094915595,4.312461971330975,3.5518386531723904,4.02,100
E1150,Marketing,M8,2024-04-01,45,3.2054915312697516,4.346148272246225,4.099035267054272,3.9119451606391693,5.0,3.337239934073068,5.0,4.022248733409448,2.715100666190388,3.8745581419766015,4.671647253619609,3.7444614770365208,3.99,100
E1150,Marketing,M8,2024-07-01,48,2.9676550211331234,3.884839827742681,3.399979338275806,4.344270080761574,4.541379871247328,3.260610714576326,3.5059371614190455,4.529649725574856,3.3988090051907287,3.2424893049204035,3.174916207742622,4.246427029070684,3.71,90
E1150,Marketing,M8,2024-10-01,51,4.216410403662225,3.5211677787346707,4.003559777289764,5.0,3.318157890157245,2.6337801736926854,4.318552903004259,3.922719185268888,3.502982439229429,4.456456166148436,4.587457601268153,2.4542053860839355,3.83,50
E1151,Sales,M22,2023-01-01,52,3.5431814634679584,5.0,4.408383441058733,4.473272546808005,4.821025995042035,4.011948177639808,4.557678912064134,4.5026434306860414,4.377329047726931,3.7745916205678167,4.120441245656381,3.5881469049852552,4.26,70
E1151,Sales,M22,2023-04-01,55,4.008970013196547,3.182056375530513,3.4465632061089333,3.8023815706525492,3.339406197998947,3.6464879104783767,3.885251816271139,4.2815836412650645,4.664480111297037,3.6753509400353246,4.934573232088036,4.657027755037845,3.96,100
E1151,Sales,M22,2023-07-01,58,4.352865682360759,4.107554390507633,4.223384589307979,4.830935805466467,4.8565057618314915,4.9344627098685505,4.028928782313902,4.388477015499029,4.940482554635436,3.5633987755585252,3.7771082023971876,4.011225664109435,4.33,90
E1151,Sales,M22,2023-10-01,61,4.629719116585584,4.640620505503036,3.838395122161445,2.943973381934203,4.1723287610071775,3.3571787038701193,2.9570446567518442,3.1152899074863987,4.2284667054918925,4.952726152652965,4.027226161365371,4.147966458252175,3.92,-100
E1151,Sales,M22,2024-01-01,64,4.8280264572145475,2.918881563641512,4.36412349512019,3.991887150976825,4.396240221182447,3.6615612641173287,3.4274438967014627,4.098356232999924,5.0,4.602637073179024,3.644615060873936,3.0613195748131043,4.0,70
E1151,Sales,M22,2024-04-01,67,2.8225529014115502,4.921269616295337,3.3314423983049206,3.7721406109035445,4.924847788254303,2.870268981164706,5.0,3.822451682275249,3.1959916793328826,3.826854350995761,3.4941822530189657,4.308573859234001,3.86,100
E1151,Sales,M22,2024-07-01,70,3.5463072962785556,2.6618504523566697,3.8456062259137074,3.050418463399423,4.143023918791823,3.169008767401673,3.65839103777954,4.127811462950035,3.8512788924760115,4.1753011981007315,4.47620101600243,3.1894464101880855,3.66,10
E1151,Sales,M22,2024-10-01,73,3.9549217215627044,1.6693473417443099,4.173133311177767,3.7894301087376103,3.31158516556542,4.221003595607566,4.820888304029547,3.66678757668074,3.3386298568307957,4.115517683707099,3.0650753333475476,3.5377330406251226,3.64,30
E1152,Customer Success,M7,2023-01-01,51,4.855681513155352,4.043525460868602,2.6843731252376837,2.7421058469044195,4.113459984852743,4.603673403142381,2.8676649789616953,4.314798825247556,4.931240455242803,5.0,4.231855931901913,4.354761816186732,4.06,100
E1152,Customer Success,M7,2023-04-01,54,2.5067709006602996,5.0,3.597156850832715,3.3465701891024713,3.821355705892263,5.0,5.0,4.087786075633091,4.698658920822559,4.030242834079853,3.2735431688872714,5.0,4.11,70
E1152,Customer Success,M7,2023-07-01,57,3.5645107637505276,5.0,4.908978930838359,4.429825384770045,5.0,5.0,3.877329645924982,3.433844117108498,2.6950111139204695,5.0,3.6922225937570854,4.794525799971217,4.28,90
E1152,Customer Success,M7,2023-10-01,60,3.4811212427433618,5.0,3.509917685729211,3.1657966064678598,3.8540454983323746,3.627757009326854,4.417409849822849,3.9640235509652335,4.439391676186345,3.796284968840294,3.534424840286836,3.5915076164727484,3.87,0
E1152,Customer Success,M7,2024-01-01,63,5.0,4.157619652558855,2.611366453382869,3.6358536905821435,4.067806222733113,5.0,4.720089101122929,3.3547975144626596,5.0,3.9781877446389657,4.8724308677524615,3.1914940518200683,4.13,-100
E1152,Customer Success,M7,2024-04-01,66,2.3212858333243718,3.0140979567421473,1.724766566663006,5.0,4.150173043220491,3.352749187086378,4.316836820986085,4.132533825326116,4.434653376929794,4.846671980795388,3.7970551928824894,3.3841124857293092,3.71,70
E1152,Customer Success,M7,2024-07-01,69,4.579442650060343,4.561632944519126,4.070515065684941,5.0,3.6935245139968433,3.370099419855312,4.292663999254621,3.5275435001605513,4.346861566901427,3.416894220912392,3.71983040194768,5.0,4.13,-50
E1152,Customer Success,M7,2024-10-01,72,3.7160888502766247,3.4408039191878927,4.81947515209455,3.2642706347993142,3.5149397388970525,4.403592784356296,4.656887996711304,4.8543334737567525,3.4769447174456607,4.417206071090284,3.6737242603190743,3.5760410565425573,3.98,30
E1153,Marketing,M5,2023-01-01,43,4.8422489476046,3.6153119228982895,4.194743217214686,4.108905628461447,3.250471936563048,4.676264998749424,4.392196625575267,2.6095965716907052,4.19419477786614,3.4589185960833655,4.767952714488839,2.9882201142534695,3.92,-50
E1153,Marketing,M5,2023-04-01,46,3.7504661219593194,4.253417185691926,4.038038205899313,4.53407077969978,2.9371046097934976,5.0,4.36760126115179,4.951802749100628,4.6119681184632695,3.9918729198814695,3.1010612523621877,3.6055127731259096,4.1,90
E1153,Marketing,M5,2023-07-01,49,5.0,4.969806447159468,3.566280013927417,2.027186999658475,3.851117185986417,3.7986079783096183,3.8251591715717317,4.369977441281981,4.613348805525164,4.693209682969667,4.311996398094757,2.7394605086541546,3.98,0
E1153,Marketing,M5,2023-10-01,52,3.761160187114693,5.0,4.261951714361735,4.257473697910705,4.251640157841701,4.290765735754193,2.331821473239854,3.832332978162252,3.9734750177437173,4.897046779477389,4.033371026235607,2.8474420293786413,3.98,-100
E1153,Marketing,M5,2024-01-01,55,4.3010624093202265,3.4373227462300786,3.1482500512430076,3.4160886672983937,4.379752960765161,4.881132867832048,4.338050961624311,4.442416256531915,4.3311316909866004,4.070929023802328,4.487851444473931,2.3068571730514056,3.96,10
